Timestamp,Input Text,Sentiment,Confidence
2024-06-23 02:18:00,"Great experience, I would highly recommend it!",POSITIVE,0.91
2024-06-10 05:55:00,"Neutral feelings about this, it just works.",NEUTRAL,0.99
2024-11-04 21:52:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.85
2024-11-17 20:39:00,I absolutely loved this product!,POSITIVE,0.97
2024-06-11 19:54:00,I'm so happy with my purchase!,POSITIVE,0.8
2024-06-02 12:43:00,The experience was awful and frustrating.,NEGATIVE,0.87
2024-06-16 15:52:00,"Neutral feelings about this, it just works.",NEUTRAL,0.77
2024-05-15 14:46:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.75
2024-03-18 00:54:00,This is the best decision I've made all year!,POSITIVE,0.92
2024-02-15 09:11:00,This is the best decision I've made all year!,POSITIVE,0.91
2024-09-08 06:41:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.96
2024-12-18 15:49:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.86
2024-02-23 07:32:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.9
2024-06-24 11:49:00,"It was okay, not great but not terrible.",NEUTRAL,0.79
2024-11-15 12:25:00,The service was subpar and unacceptable.,NEGATIVE,0.77
2024-05-24 15:40:00,"Great experience, I would highly recommend it!",POSITIVE,0.97
2024-10-14 02:07:00,I would not recommend this to anyone.,NEGATIVE,0.92
2024-10-03 18:57:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.82
2024-09-15 23:04:00,I would not recommend this to anyone.,NEGATIVE,0.84
2024-01-21 16:24:00,"Great experience, I would highly recommend it!",POSITIVE,0.88
2024-06-06 10:51:00,"It was okay, not great but not terrible.",NEUTRAL,0.77
2024-08-20 18:59:00,I'm so happy with my purchase!,POSITIVE,0.95
2024-03-14 09:08:00,"Neutral feelings about this, it just works.",NEUTRAL,0.92
2024-02-17 07:12:00,"It was okay, not great but not terrible.",NEUTRAL,0.94
2024-01-31 07:10:00,I absolutely loved this product!,POSITIVE,0.93
2024-12-19 14:01:00,I'm so happy with my purchase!,POSITIVE,0.76
2024-08-12 22:53:00,"Great experience, I would highly recommend it!",POSITIVE,0.95
2024-06-04 15:08:00,"Great experience, I would highly recommend it!",POSITIVE,0.93
2024-07-20 12:49:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.93
2024-10-28 07:43:00,I'm so happy with my purchase!,POSITIVE,0.92
2024-09-10 09:03:00,"Great experience, I would highly recommend it!",POSITIVE,0.85
2024-08-07 02:42:00,I would not recommend this to anyone.,NEGATIVE,0.8
2024-04-14 18:42:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.89
2024-03-20 09:45:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.9
2024-07-07 01:21:00,"It met my expectations, but nothing more.",NEUTRAL,0.97
2024-05-10 12:01:00,"Great experience, I would highly recommend it!",POSITIVE,0.97
2024-05-13 20:55:00,"It met my expectations, but nothing more.",NEUTRAL,0.9
2024-04-22 23:44:00,"It met my expectations, but nothing more.",NEUTRAL,0.85
2024-08-30 15:55:00,I would not recommend this to anyone.,NEGATIVE,0.79
2024-07-25 03:13:00,"It was okay, not great but not terrible.",NEUTRAL,0.77
2024-09-17 05:12:00,"Neutral feelings about this, it just works.",NEUTRAL,0.83
2024-04-02 14:34:00,I'm so happy with my purchase!,POSITIVE,0.88
2024-04-02 19:32:00,"It met my expectations, but nothing more.",NEUTRAL,0.96
2024-07-25 19:07:00,An average experience overall.,NEUTRAL,0.91
2024-04-30 13:40:00,"It met my expectations, but nothing more.",NEUTRAL,0.96
2024-08-27 08:52:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.94
2024-09-05 04:13:00,An average experience overall.,NEUTRAL,0.96
2024-11-18 02:15:00,"Great experience, I would highly recommend it!",POSITIVE,0.88
2024-08-29 20:08:00,The experience was awful and frustrating.,NEGATIVE,0.88
2024-01-02 08:30:00,"It was okay, not great but not terrible.",NEUTRAL,0.85
2024-03-02 22:09:00,"It was okay, not great but not terrible.",NEUTRAL,0.95
2024-02-25 17:26:00,I would not recommend this to anyone.,NEGATIVE,0.82
2024-02-04 10:07:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.93
2024-01-29 01:45:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.87
2024-04-20 12:06:00,The service was subpar and unacceptable.,NEGATIVE,0.87
2024-08-14 08:19:00,"It met my expectations, but nothing more.",NEUTRAL,0.97
2024-09-19 22:50:00,I absolutely loved this product!,POSITIVE,0.95
2024-03-06 17:58:00,"It met my expectations, but nothing more.",NEUTRAL,0.84
2024-12-08 04:20:00,"The product is fine, but nothing special.",NEUTRAL,0.97
2024-01-11 10:46:00,"It was okay, not great but not terrible.",NEUTRAL,0.79
2024-10-14 03:03:00,"Terrible decision, I regret buying this.",NEGATIVE,0.77
2024-03-29 10:12:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.83
2024-01-29 21:40:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.75
2024-09-17 17:01:00,I absolutely loved this product!,POSITIVE,0.85
2024-11-06 22:41:00,I'm so happy with my purchase!,POSITIVE,0.77
2024-05-07 02:13:00,I'm so happy with my purchase!,POSITIVE,0.77
2024-05-01 06:21:00,"Great experience, I would highly recommend it!",POSITIVE,0.84
2024-12-27 23:46:00,I absolutely loved this product!,POSITIVE,0.94
2024-08-30 13:50:00,The experience was awful and frustrating.,NEGATIVE,0.81
2024-04-25 07:37:00,"It was okay, not great but not terrible.",NEUTRAL,0.79
2024-12-16 22:11:00,I'm so happy with my purchase!,POSITIVE,0.81
2024-08-01 18:39:00,"Great experience, I would highly recommend it!",POSITIVE,0.82
2024-12-16 13:49:00,"Great experience, I would highly recommend it!",POSITIVE,0.89
2024-07-25 09:40:00,"Neutral feelings about this, it just works.",NEUTRAL,0.79
2024-10-16 17:02:00,I absolutely loved this product!,POSITIVE,0.92
2024-06-25 21:49:00,This is the best decision I've made all year!,POSITIVE,0.89
2024-07-03 19:14:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.87
2024-03-11 12:08:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.87
2024-08-14 21:22:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.86
2024-02-17 01:52:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.94
2024-01-13 08:50:00,I'm so happy with my purchase!,POSITIVE,0.76
2024-08-26 10:39:00,"It met my expectations, but nothing more.",NEUTRAL,0.96
2024-07-26 17:12:00,"Great experience, I would highly recommend it!",POSITIVE,0.84
2024-01-02 22:34:00,"The product is fine, but nothing special.",NEUTRAL,0.83
2024-05-13 22:57:00,This is the best decision I've made all year!,POSITIVE,0.79
2024-06-08 12:31:00,The service was subpar and unacceptable.,NEGATIVE,0.97
2024-05-19 01:01:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.85
2024-01-28 17:44:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.96
2024-12-20 09:41:00,This is the best decision I've made all year!,POSITIVE,0.88
2024-07-14 23:29:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.89
2024-02-21 19:34:00,"Neutral feelings about this, it just works.",NEUTRAL,0.76
2024-01-29 06:09:00,I absolutely loved this product!,POSITIVE,0.83
2024-06-23 01:12:00,I'm so happy with my purchase!,POSITIVE,0.92
2024-04-13 00:55:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.88
2024-07-25 18:31:00,An average experience overall.,NEUTRAL,0.95
2024-03-20 23:54:00,I would not recommend this to anyone.,NEGATIVE,0.83
2024-04-02 07:35:00,"The product is fine, but nothing special.",NEUTRAL,0.77
2024-02-24 21:18:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.81
2024-02-23 01:51:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.94
2024-05-30 07:11:00,I'm so happy with my purchase!,POSITIVE,0.88
2024-12-20 12:00:00,This is the best decision I've made all year!,POSITIVE,0.81
2024-08-14 08:29:00,The experience was awful and frustrating.,NEGATIVE,0.97
2024-04-11 05:49:00,The experience was awful and frustrating.,NEGATIVE,0.82
2024-11-09 21:53:00,"Terrible decision, I regret buying this.",NEGATIVE,0.83
2024-04-05 01:36:00,"Terrible decision, I regret buying this.",NEGATIVE,0.93
2024-01-16 03:04:00,This is the best decision I've made all year!,POSITIVE,0.9
2024-12-27 02:57:00,I'm so happy with my purchase!,POSITIVE,0.77
2024-01-16 22:25:00,"It met my expectations, but nothing more.",NEUTRAL,0.94
2024-03-31 07:36:00,"Neutral feelings about this, it just works.",NEUTRAL,0.82
2024-08-02 10:17:00,I absolutely loved this product!,POSITIVE,0.88
2024-08-05 14:14:00,"It met my expectations, but nothing more.",NEUTRAL,0.87
2024-02-01 00:42:00,"It met my expectations, but nothing more.",NEUTRAL,0.8
2024-09-05 12:09:00,"It was okay, not great but not terrible.",NEUTRAL,0.98
2024-01-21 02:53:00,"Terrible decision, I regret buying this.",NEGATIVE,0.89
2024-11-17 01:46:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.84
2024-10-09 21:05:00,This is the best decision I've made all year!,POSITIVE,0.82
2024-11-20 15:08:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.98
2024-10-12 03:42:00,An average experience overall.,NEUTRAL,0.79
2024-08-08 04:46:00,I absolutely loved this product!,POSITIVE,0.87
2024-12-03 06:02:00,"The product is fine, but nothing special.",NEUTRAL,0.8
2024-10-29 18:03:00,The experience was awful and frustrating.,NEGATIVE,0.91
2024-10-22 19:42:00,I'm so happy with my purchase!,POSITIVE,0.78
2024-02-12 18:03:00,I'm so happy with my purchase!,POSITIVE,0.99
2024-11-30 18:03:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.82
2024-01-10 19:03:00,This is the best decision I've made all year!,POSITIVE,0.96
2024-09-21 10:00:00,An average experience overall.,NEUTRAL,0.96
2024-06-15 21:44:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.98
2024-06-28 05:51:00,The service was subpar and unacceptable.,NEGATIVE,0.92
2024-11-10 14:13:00,I would not recommend this to anyone.,NEGATIVE,0.95
2024-01-28 06:07:00,"Great experience, I would highly recommend it!",POSITIVE,0.88
2024-01-02 11:11:00,"Neutral feelings about this, it just works.",NEUTRAL,0.88
2024-12-15 09:32:00,I would not recommend this to anyone.,NEGATIVE,0.97
2024-05-18 11:39:00,"Great experience, I would highly recommend it!",POSITIVE,0.86
2024-02-26 05:50:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.79
2024-12-06 12:43:00,"Terrible decision, I regret buying this.",NEGATIVE,0.83
2024-01-21 18:16:00,"It was okay, not great but not terrible.",NEUTRAL,0.81
2024-07-25 06:42:00,"The product is fine, but nothing special.",NEUTRAL,0.9
2024-11-15 15:45:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.96
2024-05-06 05:18:00,The service was subpar and unacceptable.,NEGATIVE,0.93
2024-12-29 15:29:00,"Neutral feelings about this, it just works.",NEUTRAL,0.87
2024-02-16 03:54:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.95
2024-11-15 18:27:00,I'm so happy with my purchase!,POSITIVE,0.84
2024-10-02 08:53:00,The service was subpar and unacceptable.,NEGATIVE,0.92
2024-04-24 20:32:00,"The product is fine, but nothing special.",NEUTRAL,0.9
2024-05-30 15:13:00,The experience was awful and frustrating.,NEGATIVE,0.82
2024-06-29 06:33:00,The service was subpar and unacceptable.,NEGATIVE,0.8
2024-07-03 08:41:00,"It was okay, not great but not terrible.",NEUTRAL,0.82
2024-07-08 21:54:00,"It was okay, not great but not terrible.",NEUTRAL,0.83
2024-02-16 08:43:00,This is the best decision I've made all year!,POSITIVE,0.95
2024-12-25 14:28:00,"Great experience, I would highly recommend it!",POSITIVE,0.98
2024-09-09 12:32:00,I would not recommend this to anyone.,NEGATIVE,0.84
2024-08-05 20:17:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.87
2024-07-04 22:47:00,The experience was awful and frustrating.,NEGATIVE,0.8
2024-10-26 16:59:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.98
2024-10-21 09:44:00,"The product is fine, but nothing special.",NEUTRAL,0.95
2024-12-09 14:24:00,"Great experience, I would highly recommend it!",POSITIVE,0.88
2024-02-01 09:09:00,"It met my expectations, but nothing more.",NEUTRAL,0.95
2024-05-29 18:04:00,"It was okay, not great but not terrible.",NEUTRAL,0.75
2024-02-07 03:13:00,"It was okay, not great but not terrible.",NEUTRAL,0.88
2024-07-19 18:54:00,The experience was awful and frustrating.,NEGATIVE,0.89
2024-05-14 09:45:00,I absolutely loved this product!,POSITIVE,0.78
2024-12-06 16:43:00,I absolutely loved this product!,POSITIVE,0.83
2024-12-12 00:09:00,"Great experience, I would highly recommend it!",POSITIVE,0.94
2024-06-12 16:57:00,An average experience overall.,NEUTRAL,0.79
2024-08-19 07:53:00,"Great experience, I would highly recommend it!",POSITIVE,0.98
2024-09-16 19:22:00,I'm so happy with my purchase!,POSITIVE,0.88
2024-05-27 08:00:00,An average experience overall.,NEUTRAL,0.76
2024-05-18 23:43:00,I absolutely loved this product!,POSITIVE,0.78
2024-02-24 02:55:00,"It met my expectations, but nothing more.",NEUTRAL,0.77
2024-06-23 12:27:00,"Neutral feelings about this, it just works.",NEUTRAL,0.84
2024-12-18 07:19:00,The service was subpar and unacceptable.,NEGATIVE,0.9
2024-03-24 00:58:00,"It was okay, not great but not terrible.",NEUTRAL,0.76
2024-11-03 02:45:00,I'm so happy with my purchase!,POSITIVE,0.89
2024-11-26 01:02:00,"The product is fine, but nothing special.",NEUTRAL,0.86
2024-09-13 16:33:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.86
2024-05-10 01:26:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.83
2024-01-19 10:12:00,An average experience overall.,NEUTRAL,0.88
2024-08-06 03:17:00,"Neutral feelings about this, it just works.",NEUTRAL,0.86
2024-11-11 09:41:00,The service was subpar and unacceptable.,NEGATIVE,0.79
2024-03-08 19:50:00,This is the best decision I've made all year!,POSITIVE,0.93
2024-08-26 01:24:00,I would not recommend this to anyone.,NEGATIVE,0.79
2024-10-18 02:56:00,The service was subpar and unacceptable.,NEGATIVE,0.91
2024-07-18 03:03:00,"The product is fine, but nothing special.",NEUTRAL,0.93
2024-05-23 17:20:00,"It was okay, not great but not terrible.",NEUTRAL,0.85
2024-06-22 08:18:00,"It was okay, not great but not terrible.",NEUTRAL,0.9
2024-01-08 07:29:00,"Terrible decision, I regret buying this.",NEGATIVE,0.96
2024-07-17 15:29:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.77
2024-04-28 05:35:00,"It was okay, not great but not terrible.",NEUTRAL,0.98
2024-03-03 11:59:00,The service was subpar and unacceptable.,NEGATIVE,0.91
2024-01-22 11:41:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.85
2024-12-01 09:55:00,I absolutely loved this product!,POSITIVE,0.87
2024-02-28 01:51:00,"It was okay, not great but not terrible.",NEUTRAL,0.93
2024-07-23 21:51:00,This is the best decision I've made all year!,POSITIVE,0.93
2024-01-26 17:34:00,"It met my expectations, but nothing more.",NEUTRAL,0.85
2024-03-18 05:02:00,I would not recommend this to anyone.,NEGATIVE,0.85
2024-05-13 18:29:00,I'm so happy with my purchase!,POSITIVE,0.8
2024-07-20 19:56:00,An average experience overall.,NEUTRAL,0.98
2024-08-24 09:27:00,"It met my expectations, but nothing more.",NEUTRAL,0.93
2024-01-02 10:16:00,I'm so happy with my purchase!,POSITIVE,0.9
2024-07-23 03:57:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.79
2024-01-27 08:22:00,The experience was awful and frustrating.,NEGATIVE,0.9
2024-07-02 15:41:00,"Great experience, I would highly recommend it!",POSITIVE,0.79
2024-02-08 10:14:00,"Neutral feelings about this, it just works.",NEUTRAL,0.86
2024-01-27 12:34:00,"Neutral feelings about this, it just works.",NEUTRAL,0.77
2024-08-23 15:46:00,"It was okay, not great but not terrible.",NEUTRAL,0.82
2024-06-18 06:22:00,I'm so happy with my purchase!,POSITIVE,0.78
2024-01-21 19:50:00,The experience was awful and frustrating.,NEGATIVE,0.98
2024-08-31 20:29:00,I absolutely loved this product!,POSITIVE,0.77
2024-01-12 01:57:00,"Great experience, I would highly recommend it!",POSITIVE,0.93
2024-08-13 14:38:00,"The product is fine, but nothing special.",NEUTRAL,0.82
2024-07-25 19:23:00,I absolutely loved this product!,POSITIVE,0.86
2024-09-28 22:57:00,"Great experience, I would highly recommend it!",POSITIVE,0.92
2024-02-24 15:44:00,"It met my expectations, but nothing more.",NEUTRAL,0.81
2024-10-04 16:02:00,I absolutely loved this product!,POSITIVE,0.95
2024-11-22 19:28:00,"Great experience, I would highly recommend it!",POSITIVE,0.82
2024-11-10 21:22:00,"Terrible decision, I regret buying this.",NEGATIVE,0.94
2024-05-19 04:48:00,I absolutely loved this product!,POSITIVE,0.89
2024-12-07 04:37:00,I would not recommend this to anyone.,NEGATIVE,0.96
2024-09-29 12:14:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.96
2024-04-20 05:58:00,This is the best decision I've made all year!,POSITIVE,0.9
2024-09-24 21:52:00,"Neutral feelings about this, it just works.",NEUTRAL,0.77
2024-05-21 20:45:00,"It met my expectations, but nothing more.",NEUTRAL,0.89
2024-10-07 01:40:00,I absolutely loved this product!,POSITIVE,0.8
2024-08-20 06:42:00,I would not recommend this to anyone.,NEGATIVE,0.9
2024-09-28 01:35:00,The service was subpar and unacceptable.,NEGATIVE,0.96
2024-05-22 03:28:00,"Terrible decision, I regret buying this.",NEGATIVE,0.96
2024-10-04 07:56:00,"It met my expectations, but nothing more.",NEUTRAL,0.82
2024-03-16 16:08:00,"Terrible decision, I regret buying this.",NEGATIVE,0.85
2024-04-05 03:09:00,"Neutral feelings about this, it just works.",NEUTRAL,0.96
2024-02-01 15:07:00,I'm so happy with my purchase!,POSITIVE,0.76
2024-10-17 14:36:00,I absolutely loved this product!,POSITIVE,0.84
2024-02-23 16:26:00,The service was subpar and unacceptable.,NEGATIVE,0.97
2024-10-14 12:20:00,I'm so happy with my purchase!,POSITIVE,0.8
2024-01-31 15:19:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.78
2024-02-23 20:41:00,I'm so happy with my purchase!,POSITIVE,0.77
2024-07-28 01:54:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.86
2024-04-05 04:48:00,"Neutral feelings about this, it just works.",NEUTRAL,0.81
2024-01-20 04:07:00,"It was okay, not great but not terrible.",NEUTRAL,0.82
2024-12-15 07:53:00,An average experience overall.,NEUTRAL,0.94
2024-03-12 01:00:00,I'm so happy with my purchase!,POSITIVE,0.92
2024-08-27 08:21:00,I'm so happy with my purchase!,POSITIVE,0.78
2024-10-18 23:24:00,"It met my expectations, but nothing more.",NEUTRAL,0.89
2024-03-06 11:00:00,An average experience overall.,NEUTRAL,0.83
2024-04-01 12:06:00,"Great experience, I would highly recommend it!",POSITIVE,0.78
2024-11-13 14:41:00,"The product is fine, but nothing special.",NEUTRAL,0.75
2024-04-29 19:19:00,I would not recommend this to anyone.,NEGATIVE,0.99
2024-08-12 18:17:00,"Neutral feelings about this, it just works.",NEUTRAL,0.98
2024-07-28 14:51:00,An average experience overall.,NEUTRAL,0.77
2024-05-08 12:23:00,I would not recommend this to anyone.,NEGATIVE,0.93
2024-01-01 12:09:00,This is the best decision I've made all year!,POSITIVE,0.83
2024-03-27 01:07:00,An average experience overall.,NEUTRAL,0.94
2024-12-14 03:55:00,"It was okay, not great but not terrible.",NEUTRAL,0.83
2024-10-28 12:20:00,The experience was awful and frustrating.,NEGATIVE,0.92
2024-11-09 08:46:00,An average experience overall.,NEUTRAL,0.83
2024-05-16 10:20:00,An average experience overall.,NEUTRAL,0.85
2024-11-21 01:26:00,"Terrible decision, I regret buying this.",NEGATIVE,0.87
2024-01-20 19:06:00,An average experience overall.,NEUTRAL,0.97
2024-02-26 13:55:00,I absolutely loved this product!,POSITIVE,0.82
2024-05-03 14:33:00,"Terrible decision, I regret buying this.",NEGATIVE,0.97
2024-01-26 03:19:00,"The product is fine, but nothing special.",NEUTRAL,0.95
2024-06-29 10:16:00,I would not recommend this to anyone.,NEGATIVE,0.83
2024-05-01 09:28:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.83
2024-01-18 14:21:00,I absolutely loved this product!,POSITIVE,0.76
2024-01-09 18:14:00,I absolutely loved this product!,POSITIVE,0.81
2024-08-28 08:30:00,"Neutral feelings about this, it just works.",NEUTRAL,0.78
2024-05-01 20:48:00,The experience was awful and frustrating.,NEGATIVE,0.83
2024-11-13 09:45:00,An average experience overall.,NEUTRAL,0.85
2024-07-30 15:51:00,"It was okay, not great but not terrible.",NEUTRAL,0.94
2024-03-08 11:34:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.89
2024-01-10 06:35:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.97
2024-12-14 16:02:00,"It met my expectations, but nothing more.",NEUTRAL,0.93
2024-12-20 06:48:00,"The product is fine, but nothing special.",NEUTRAL,0.93
2024-07-16 03:06:00,This is the best decision I've made all year!,POSITIVE,0.97
2024-04-04 03:24:00,"It met my expectations, but nothing more.",NEUTRAL,0.88
2024-07-19 19:30:00,I would not recommend this to anyone.,NEGATIVE,0.95
2024-08-19 01:22:00,This is the best decision I've made all year!,POSITIVE,0.77
2024-12-30 00:51:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.81
2024-09-16 22:58:00,An average experience overall.,NEUTRAL,0.94
2024-06-24 04:49:00,The experience was awful and frustrating.,NEGATIVE,0.91
2024-07-02 13:59:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.78
2024-04-19 10:12:00,I'm so happy with my purchase!,POSITIVE,0.95
2024-03-08 02:41:00,The service was subpar and unacceptable.,NEGATIVE,0.77
2024-01-16 12:02:00,The experience was awful and frustrating.,NEGATIVE,0.86
2024-03-15 10:17:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.86
2024-12-09 22:04:00,"The product is fine, but nothing special.",NEUTRAL,0.76
2024-08-07 12:20:00,"It met my expectations, but nothing more.",NEUTRAL,0.91
2024-01-29 07:03:00,"Great experience, I would highly recommend it!",POSITIVE,0.94
2024-01-21 04:19:00,I'm so happy with my purchase!,POSITIVE,0.97
2024-02-28 01:10:00,"Great experience, I would highly recommend it!",POSITIVE,0.9
2024-05-12 19:16:00,"Great experience, I would highly recommend it!",POSITIVE,0.9
2024-04-17 00:01:00,"Neutral feelings about this, it just works.",NEUTRAL,0.81
2024-12-03 18:49:00,I'm so happy with my purchase!,POSITIVE,0.79
2024-08-16 12:55:00,"The product is fine, but nothing special.",NEUTRAL,0.96
2024-01-19 13:24:00,This is the best decision I've made all year!,POSITIVE,0.98
2024-08-15 17:28:00,This is the best decision I've made all year!,POSITIVE,0.97
2024-12-04 17:46:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.8
2024-03-23 03:52:00,I absolutely loved this product!,POSITIVE,0.77
2024-10-10 12:33:00,"Neutral feelings about this, it just works.",NEUTRAL,0.97
2024-03-23 05:34:00,"Neutral feelings about this, it just works.",NEUTRAL,0.94
2024-11-18 07:10:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.9
2024-09-03 02:48:00,"Neutral feelings about this, it just works.",NEUTRAL,0.79
2024-05-29 18:41:00,An average experience overall.,NEUTRAL,0.93
2024-02-09 23:12:00,"It met my expectations, but nothing more.",NEUTRAL,0.75
2024-01-29 14:21:00,This is the best decision I've made all year!,POSITIVE,0.8
2024-02-05 05:46:00,"Great experience, I would highly recommend it!",POSITIVE,0.78
2024-04-17 09:16:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.84
2024-09-24 17:20:00,I would not recommend this to anyone.,NEGATIVE,0.78
2024-10-13 13:57:00,"It met my expectations, but nothing more.",NEUTRAL,0.83
2024-12-14 03:32:00,"Neutral feelings about this, it just works.",NEUTRAL,0.91
2024-07-24 21:15:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.99
2024-07-29 16:29:00,"Neutral feelings about this, it just works.",NEUTRAL,0.76
2024-12-15 12:33:00,"It was okay, not great but not terrible.",NEUTRAL,0.97
2024-04-22 21:06:00,"It was okay, not great but not terrible.",NEUTRAL,0.88
2024-07-09 23:37:00,"Great experience, I would highly recommend it!",POSITIVE,0.78
2024-02-28 05:59:00,"It met my expectations, but nothing more.",NEUTRAL,0.91
2024-10-25 04:23:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.85
2024-04-29 09:37:00,The service was subpar and unacceptable.,NEGATIVE,0.77
2024-05-17 21:07:00,"Great experience, I would highly recommend it!",POSITIVE,0.97
2024-12-04 10:02:00,I absolutely loved this product!,POSITIVE,0.9
2024-01-31 05:27:00,"Terrible decision, I regret buying this.",NEGATIVE,0.85
2024-07-01 13:14:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.81
2024-01-12 23:24:00,"Terrible decision, I regret buying this.",NEGATIVE,0.81
2024-11-15 03:00:00,The experience was awful and frustrating.,NEGATIVE,0.95
2024-08-14 00:16:00,"Terrible decision, I regret buying this.",NEGATIVE,0.97
2024-03-26 01:36:00,The experience was awful and frustrating.,NEGATIVE,0.96
2024-03-22 10:06:00,"It was okay, not great but not terrible.",NEUTRAL,0.75
2024-03-04 11:18:00,"Great experience, I would highly recommend it!",POSITIVE,0.89
2024-07-25 16:56:00,I'm so happy with my purchase!,POSITIVE,0.92
2024-09-14 17:03:00,The service was subpar and unacceptable.,NEGATIVE,0.78
2024-02-09 19:09:00,The experience was awful and frustrating.,NEGATIVE,0.84
2024-10-15 13:58:00,"Neutral feelings about this, it just works.",NEUTRAL,0.9
2024-01-06 15:27:00,"It met my expectations, but nothing more.",NEUTRAL,0.9
2024-08-07 03:38:00,The service was subpar and unacceptable.,NEGATIVE,0.91
2024-10-08 15:32:00,I absolutely loved this product!,POSITIVE,0.9
2024-11-17 16:48:00,I'm so happy with my purchase!,POSITIVE,0.97
2024-06-04 03:45:00,I would not recommend this to anyone.,NEGATIVE,0.85
2024-04-15 14:12:00,"The product is fine, but nothing special.",NEUTRAL,0.98
2024-10-26 18:46:00,"Terrible decision, I regret buying this.",NEGATIVE,0.87
2024-06-04 04:56:00,An average experience overall.,NEUTRAL,0.79
2024-05-09 18:03:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.88
2024-03-21 13:43:00,"It was okay, not great but not terrible.",NEUTRAL,0.83
2024-06-17 22:55:00,I would not recommend this to anyone.,NEGATIVE,0.96
2024-06-29 18:40:00,"It met my expectations, but nothing more.",NEUTRAL,0.94
2024-12-13 21:15:00,I'm so happy with my purchase!,POSITIVE,0.84
2024-06-08 14:09:00,"It met my expectations, but nothing more.",NEUTRAL,0.87
2024-03-06 06:14:00,"It met my expectations, but nothing more.",NEUTRAL,0.84
2024-08-30 06:21:00,"Neutral feelings about this, it just works.",NEUTRAL,0.8
2024-08-06 03:59:00,"It met my expectations, but nothing more.",NEUTRAL,0.99
2024-02-11 05:40:00,The service was fantastic and exceeded my expectations.,POSITIVE,0.86
2024-10-30 08:49:00,I absolutely loved this product!,POSITIVE,0.91
2024-04-30 08:38:00,"Neutral feelings about this, it just works.",NEUTRAL,0.76
2024-11-26 20:29:00,This is the best decision I've made all year!,POSITIVE,0.77
2024-10-06 06:13:00,"Neutral feelings about this, it just works.",NEUTRAL,0.8
2024-03-28 10:25:00,"Terrible decision, I regret buying this.",NEGATIVE,0.9
2024-07-22 08:35:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.8
2024-05-17 09:31:00,I'm very disappointed in the quality of this item.,NEGATIVE,0.99
2024-07-07 02:40:00,The experience was awful and frustrating.,NEGATIVE,0.94
2024-02-08 10:46:00,I would not recommend this to anyone.,NEGATIVE,0.99
